route,dataset_id,variant,split,sample_index,crop_name,num_predicted_masks,evaluation_view,miou,ari,miou_agg,texture_a_best_iou,texture_b_best_iou,texture_a_agg_iou,texture_b_agg_iou,texture_a_overlap_mask_count,texture_b_overlap_mask_count,mask_score_mean,mask_score_median,feature_cluster_coarse_to_fine_global_pooled_init_flip_avg_coarse_only_status,label_permutation_invariant,assignment_used,assignment_source_for_texture_a,assignment_source_for_texture_b,assignment_direct_miou,assignment_direct_ari,assignment_swapped_miou,assignment_swapped_ari,evaluation_selector,num_feature_levels,coarsest_level_name,finest_level_name,feature_level_names,feature_level_resolutions,cluster_pixel_count_a,cluster_pixel_count_b,rough_mask_positive_pixels_a,rough_mask_positive_pixels_b,refined_mask_positive_pixels_a,refined_mask_positive_pixels_b,refined_score_a,refined_score_b,refined_pair_selection_score,refined_pair_overlap_iou,output_stage,coarsest_init_mode,multiscale_refinement_applied,sam_refinement_applied,evaluation_contract,eval_miou,eval_ari,foreground_cluster_a_iou,foreground_cluster_b_iou,coarsest_pool_kernel_size,coarsest_pool_stride,pooled_grid_resolution,active_coarsest_component_stats_json
stld,architexture:stld,feature_cluster_coarse_to_fine_global_pooled_init_flip_avg_coarse_only,benchmark,90,91,2,direct_foreground,0.7847202337346405,0.6955330493594387,0.5,0.6246174770486229,0.9448229904206581,0.0846405029296875,0.9153594970703125,2,2,0.0,0.0,ok,False,"cluster_a->foreground,cluster_b->background",cluster_a,cluster_b,0.7847202337346405,0.6955330493594387,0.025296743770889373,0.6955330493594387,best_foreground_cluster_iou,1,fpn_2,fpn_2,fpn_2,72x72,8787,56749,8787,56749,8787,56749,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_flip_avg_coarse_only,False,False,architexture_binary_v1,0.7847202337346405,0.6955330493594387,0.6246174770486229,0.000578220366206232,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""693"": 1}, ""largest_component_size"": 693, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 693, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""4491"": 1}, ""largest_component_size"": 4491, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 4491, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
stld,architexture:stld,feature_cluster_coarse_to_fine_global_pooled_init_flip_avg_coarse_only,benchmark,91,92,2,direct_foreground,0.6042847689710219,0.3645416905899938,0.5,0.3991218560277537,0.8094476819142902,0.1136322021484375,0.8863677978515625,2,2,0.0,0.0,ok,False,"cluster_a->foreground,cluster_b->background",cluster_a,cluster_b,0.6042847689710219,0.3645416905899938,0.08480883244936926,0.3645416905899938,best_foreground_cluster_iou,1,fpn_2,fpn_2,fpn_2,72x72,18364,47172,18364,47172,18364,47172,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_flip_avg_coarse_only,False,False,architexture_binary_v1,0.6042847689710219,0.3645416905899938,0.3991218560277537,0.0015402952232511232,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""1440"": 1, ""9"": 1}, ""largest_component_size"": 1440, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 2, ""smallest_component_size"": 9, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""3735"": 1}, ""largest_component_size"": 3735, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 3735, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
stld,architexture:stld,feature_cluster_coarse_to_fine_global_pooled_init_flip_avg_coarse_only,benchmark,92,93,2,direct_foreground,0.8579275943210549,0.7708765394562952,0.5,0.7859653233364574,0.9298898653056525,0.2129058837890625,0.7870941162109375,2,2,0.0,0.0,ok,False,"cluster_a->foreground,cluster_b->background",cluster_a,cluster_b,0.8579275943210549,0.7708765394562952,0.028277629983737,0.7708765394562952,best_foreground_cluster_iou,1,fpn_2,fpn_2,fpn_2,72x72,16537,48999,16537,48999,16537,48999,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_flip_avg_coarse_only,False,False,architexture_binary_v1,0.8579275943210549,0.7708765394562952,0.7859653233364574,0.008571382796353557,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""1305"": 1}, ""largest_component_size"": 1305, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 1305, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""3879"": 1}, ""largest_component_size"": 3879, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 3879, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
stld,architexture:stld,feature_cluster_coarse_to_fine_global_pooled_init_flip_avg_coarse_only,benchmark,93,94,2,direct_foreground,0.8222499204107208,0.7490594892607325,0.5,0.6946485871027844,0.9498512537186571,0.104156494140625,0.895843505859375,2,2,0.0,0.0,ok,False,"cluster_a->foreground,cluster_b->background",cluster_a,cluster_b,0.8222499204107208,0.7490594892607325,0.02258440528393168,0.7490594892607325,best_foreground_cluster_iou,1,fpn_2,fpn_2,fpn_2,72x72,9546,55990,9546,55990,9546,55990,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_flip_avg_coarse_only,False,False,architexture_binary_v1,0.8222499204107208,0.7490594892607325,0.6946485871027844,0.0018341015294811886,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""756"": 1}, ""largest_component_size"": 756, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 756, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""4428"": 1}, ""largest_component_size"": 4428, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 4428, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
stld,architexture:stld,feature_cluster_coarse_to_fine_global_pooled_init_flip_avg_coarse_only,benchmark,94,95,2,direct_foreground,0.531658247217065,0.24378232696097443,0.5,0.3205585935734623,0.7427579008606676,0.1086578369140625,0.8913421630859375,2,2,0.0,0.0,ok,False,"cluster_a->foreground,cluster_b->background",cluster_a,cluster_b,0.531658247217065,0.24378232696097443,0.11481269236693721,0.24378232696097443,best_foreground_cluster_iou,1,fpn_2,fpn_2,fpn_2,72x72,22099,43437,22099,43437,22099,43437,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_flip_avg_coarse_only,False,False,architexture_binary_v1,0.531658247217065,0.24378232696097443,0.3205585935734623,0.0005541262616267563,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""1746"": 1}, ""largest_component_size"": 1746, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 1746, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""3429"": 1, ""9"": 1}, ""largest_component_size"": 3429, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 2, ""smallest_component_size"": 9, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
stld,architexture:stld,feature_cluster_coarse_to_fine_global_pooled_init_flip_avg_coarse_only,benchmark,95,96,2,direct_foreground,0.7902044060129426,0.6732882032518948,0.5,0.6708119489406501,0.9095968630852351,0.156768798828125,0.843231201171875,2,2,0.0,0.0,ok,False,"cluster_a->foreground,cluster_b->background",cluster_a,cluster_b,0.7902044060129426,0.6732882032518948,0.038264164555706894,0.6732882032518948,best_foreground_cluster_iou,1,fpn_2,fpn_2,fpn_2,72x72,15119,50417,15119,50417,15119,50417,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_flip_avg_coarse_only,False,False,architexture_binary_v1,0.7902044060129426,0.6732882032518948,0.6708119489406501,0.0013033722695175872,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""1197"": 1}, ""largest_component_size"": 1197, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 1197, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""3978"": 1, ""9"": 1}, ""largest_component_size"": 3978, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 2, ""smallest_component_size"": 9, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
stld,architexture:stld,feature_cluster_coarse_to_fine_global_pooled_init_flip_avg_coarse_only,benchmark,96,97,2,direct_foreground,0.9124154762590597,0.849267654772895,0.5,0.8767904049164891,0.9480405476016303,0.2760772705078125,0.7239227294921875,2,2,0.0,0.0,ok,False,"cluster_a->foreground,cluster_b->background",cluster_a,cluster_b,0.9124154762590597,0.849267654772895,0.019165538022613372,0.849267654772895,best_foreground_cluster_iou,1,fpn_2,fpn_2,fpn_2,72x72,19775,45761,19775,45761,19775,45761,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_flip_avg_coarse_only,False,False,architexture_binary_v1,0.9124154762590597,0.849267654772895,0.8767904049164891,0.0063354976990481,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""1566"": 1}, ""largest_component_size"": 1566, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 1566, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""117"": 1, ""3501"": 1}, ""largest_component_size"": 3501, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 2, ""smallest_component_size"": 117, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
stld,architexture:stld,feature_cluster_coarse_to_fine_global_pooled_init_flip_avg_coarse_only,benchmark,97,98,2,direct_foreground,0.7550897140732185,0.625528102941432,0.5,0.6053375879324099,0.9048418402140271,0.1285400390625,0.8714599609375,2,2,0.0,0.0,ok,False,"cluster_a->foreground,cluster_b->background",cluster_a,cluster_b,0.7550897140732185,0.625528102941432,0.04161969309622411,0.625528102941432,best_foreground_cluster_iou,1,fpn_2,fpn_2,fpn_2,72x72,13712,51824,13712,51824,13712,51824,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_flip_avg_coarse_only,False,False,architexture_binary_v1,0.7550897140732185,0.625528102941432,0.6053375879324099,0.0012796862275847168,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""1080"": 1, ""9"": 1}, ""largest_component_size"": 1080, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 2, ""smallest_component_size"": 9, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""3483"": 1, ""612"": 1}, ""largest_component_size"": 3483, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 2, ""smallest_component_size"": 612, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
stld,architexture:stld,feature_cluster_coarse_to_fine_global_pooled_init_flip_avg_coarse_only,benchmark,98,99,2,direct_foreground,0.8820872345766406,0.8048524571385011,0.5,0.8271672206178826,0.9370072485353986,0.233642578125,0.766357421875,2,2,0.0,0.0,ok,False,"cluster_b->foreground,cluster_a->background",cluster_b,cluster_a,0.024295541992109464,0.8048524571385011,0.8820872345766406,0.8048524571385011,best_foreground_cluster_iou,1,fpn_2,fpn_2,fpn_2,72x72,47314,18222,47314,18222,47314,18222,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_flip_avg_coarse_only,False,False,architexture_binary_v1,0.8820872345766406,0.8048524571385011,0.0020961676934154734,0.8271672206178826,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""3744"": 1}, ""largest_component_size"": 3744, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 3744, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""1440"": 1}, ""largest_component_size"": 1440, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 1440, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
stld,architexture:stld,feature_cluster_coarse_to_fine_global_pooled_init_flip_avg_coarse_only,benchmark,99,100,2,direct_foreground,0.8458005518249812,0.7865167809321231,0.5,0.7327823691460055,0.9588187345039568,0.102691650390625,0.897308349609375,2,2,0.0,0.0,ok,False,"cluster_a->foreground,cluster_b->background",cluster_a,cluster_b,0.8458005518249812,0.7865167809321231,0.01854579791733134,0.7865167809321231,best_foreground_cluster_iou,1,fpn_2,fpn_2,fpn_2,72x72,8995,56541,8995,56541,8995,56541,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_flip_avg_coarse_only,False,False,architexture_binary_v1,0.8458005518249812,0.7865167809321231,0.7327823691460055,0.0012660030700574448,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""711"": 1}, ""largest_component_size"": 711, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 711, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""4473"": 1}, ""largest_component_size"": 4473, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 4473, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
stld,architexture:stld,feature_cluster_coarse_to_fine_global_pooled_init_flip_avg_coarse_only,benchmark,100,101,2,direct_foreground,0.7747029122176524,0.6684320824226594,0.5,0.6224597985509808,0.9269460258843241,0.110015869140625,0.889984130859375,2,2,0.0,0.0,ok,False,"cluster_a->foreground,cluster_b->background",cluster_a,cluster_b,0.7747029122176524,0.6684320824226594,0.03276369628671699,0.6684320824226594,best_foreground_cluster_iou,1,fpn_2,fpn_2,fpn_2,72x72,11153,54383,11153,54383,11153,54383,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_flip_avg_coarse_only,False,False,architexture_binary_v1,0.7747029122176524,0.6684320824226594,0.6224597985509808,0.0026860714983395193,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""864"": 1, ""9"": 2}, ""largest_component_size"": 864, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 3, ""smallest_component_size"": 9, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""4293"": 1, ""9"": 1}, ""largest_component_size"": 4293, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 2, ""smallest_component_size"": 9, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
stld,architexture:stld,feature_cluster_coarse_to_fine_global_pooled_init_flip_avg_coarse_only,benchmark,101,102,2,direct_foreground,0.9182779061165398,0.876328447705433,0.5,0.8705672493756689,0.9659885628574107,0.1953887939453125,0.8046112060546875,2,2,0.0,0.0,ok,False,"cluster_a->foreground,cluster_b->background",cluster_a,cluster_b,0.9182779061165398,0.876328447705433,0.014012275463908938,0.876328447705433,best_foreground_cluster_iou,1,fpn_2,fpn_2,fpn_2,72x72,13411,52125,13411,52125,13411,52125,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_flip_avg_coarse_only,False,False,architexture_binary_v1,0.9182779061165398,0.876328447705433,0.8705672493756689,0.009389671361502348,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""1062"": 1}, ""largest_component_size"": 1062, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 1062, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""4122"": 1}, ""largest_component_size"": 4122, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 4122, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
stld,architexture:stld,feature_cluster_coarse_to_fine_global_pooled_init_flip_avg_coarse_only,benchmark,102,103,2,direct_foreground,0.8454100979123368,0.7790530809038138,0.5,0.7393170367605897,0.9515031590640839,0.12603759765625,0.87396240234375,2,2,0.0,0.0,ok,False,"cluster_a->foreground,cluster_b->background",cluster_a,cluster_b,0.8454100979123368,0.7790530809038138,0.02151306241352366,0.7790530809038138,best_foreground_cluster_iou,1,fpn_2,fpn_2,fpn_2,72x72,10382,55154,10382,55154,10382,55154,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_flip_avg_coarse_only,False,False,architexture_binary_v1,0.8454100979123368,0.7790530809038138,0.7393170367605897,0.005326738323979834,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""819"": 1}, ""largest_component_size"": 819, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 819, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""4365"": 1}, ""largest_component_size"": 4365, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 4365, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
stld,architexture:stld,feature_cluster_coarse_to_fine_global_pooled_init_flip_avg_coarse_only,benchmark,103,104,2,direct_foreground,0.5558328086788904,0.2759116676597184,0.5,0.36046511627906974,0.7512005010787112,0.123626708984375,0.876373291015625,2,2,0.0,0.0,ok,False,"cluster_b->foreground,cluster_a->background",cluster_b,cluster_a,0.10925919797128046,0.2759116676597184,0.5558328086788904,0.2759116676597184,best_foreground_cluster_iou,1,fpn_2,fpn_2,fpn_2,72x72,43218,22318,43218,22318,43218,22318,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_flip_avg_coarse_only,False,False,architexture_binary_v1,0.5558328086788904,0.2759116676597184,0.0008190647061117829,0.36046511627906974,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""3420"": 1}, ""largest_component_size"": 3420, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 3420, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""1755"": 1, ""9"": 1}, ""largest_component_size"": 1755, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 2, ""smallest_component_size"": 9, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
stld,architexture:stld,feature_cluster_coarse_to_fine_global_pooled_init_flip_avg_coarse_only,benchmark,104,105,2,direct_foreground,0.3297128235258377,-0.025088443320682895,0.5,0.22536547396074044,0.4340601730909349,0.1539154052734375,0.8460845947265625,2,2,0.0,0.0,ok,False,"cluster_b->foreground,cluster_a->background",cluster_b,cluster_a,0.25160973878303006,-0.025088443320682895,0.3297128235258377,-0.025088443320682895,best_foreground_cluster_iou,1,fpn_2,fpn_2,fpn_2,72x72,25247,40289,25247,40289,25247,40289,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_flip_avg_coarse_only,False,False,architexture_binary_v1,0.3297128235258377,-0.025088443320682895,0.02381780250347705,0.22536547396074044,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""1998"": 1}, ""largest_component_size"": 1998, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 1998, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""3186"": 1}, ""largest_component_size"": 3186, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 3186, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
stld,architexture:stld,feature_cluster_coarse_to_fine_global_pooled_init_flip_avg_coarse_only,benchmark,105,106,2,direct_foreground,0.873578898977129,0.7983397289915936,0.5,0.8078787878787879,0.9392790100754702,0.2054901123046875,0.7945098876953125,2,2,0.0,0.0,ok,False,"cluster_a->foreground,cluster_b->background",cluster_a,cluster_b,0.873578898977129,0.7983397289915936,0.024284375352139093,0.7983397289915936,best_foreground_cluster_iou,1,fpn_2,fpn_2,fpn_2,72x72,16363,49173,16363,49173,16363,49173,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_flip_avg_coarse_only,False,False,architexture_binary_v1,0.873578898977129,0.7983397289915936,0.8078787878787879,0.002191894789050126,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""1296"": 1}, ""largest_component_size"": 1296, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 1296, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""3888"": 1}, ""largest_component_size"": 3888, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 3888, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
stld,architexture:stld,feature_cluster_coarse_to_fine_global_pooled_init_flip_avg_coarse_only,benchmark,106,107,2,direct_foreground,0.41211686524656643,0.0027560343572584386,0.5,0.011690719987099895,0.812543010506033,0.0103607177734375,0.9896392822265625,2,2,0.0,0.0,ok,False,"cluster_a->foreground,cluster_b->background",cluster_a,cluster_b,0.41211686524656643,0.0027560343572584386,0.0951435591345344,0.0027560343572584386,best_foreground_cluster_iou,1,fpn_2,fpn_2,fpn_2,72x72,11869,53667,11869,53667,11869,53667,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_flip_avg_coarse_only,False,False,architexture_binary_v1,0.41211686524656643,0.0027560343572584386,0.011690719987099895,0.009923437151564707,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""18"": 7, ""216"": 1, ""27"": 3, ""45"": 2, ""54"": 4, ""63"": 1, ""81"": 2, ""9"": 1}, ""largest_component_size"": 216, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 21, ""smallest_component_size"": 9, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""4221"": 1}, ""largest_component_size"": 4221, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 4221, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
stld,architexture:stld,feature_cluster_coarse_to_fine_global_pooled_init_flip_avg_coarse_only,benchmark,107,108,2,direct_foreground,0.7951745298344844,0.7042519498323109,0.5,0.6522944550669216,0.9380546046020473,0.1063232421875,0.8936767578125,2,2,0.0,0.0,ok,False,"cluster_a->foreground,cluster_b->background",cluster_a,cluster_b,0.7951745298344844,0.7042519498323109,0.027869447707753375,0.7042519498323109,best_foreground_cluster_iou,1,fpn_2,fpn_2,fpn_2,72x72,10315,55221,10315,55221,10315,55221,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_flip_avg_coarse_only,False,False,architexture_binary_v1,0.7951745298344844,0.7042519498323109,0.6522944550669216,0.0023370511250080587,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""810"": 1}, ""largest_component_size"": 810, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 810, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""4374"": 1}, ""largest_component_size"": 4374, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 4374, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
stld,architexture:stld,feature_cluster_coarse_to_fine_global_pooled_init_flip_avg_coarse_only,benchmark,108,109,2,direct_foreground,0.6048671605979193,0.2983089211386954,0.5,0.5022697467971351,0.7074645743987036,0.2357940673828125,0.7642059326171875,2,2,0.0,0.0,ok,False,"cluster_b->foreground,cluster_a->background",cluster_b,cluster_a,0.11489265141682484,0.2983089211386954,0.6048671605979193,0.2983089211386954,best_foreground_cluster_iou,1,fpn_2,fpn_2,fpn_2,72x72,36313,29223,36313,29223,36313,29223,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_flip_avg_coarse_only,False,False,architexture_binary_v1,0.6048671605979193,0.2983089211386954,0.01006829268292683,0.5022697467971351,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""2871"": 1}, ""largest_component_size"": 2871, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 2871, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""2313"": 1}, ""largest_component_size"": 2313, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 2313, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
